frame,elapsed_seconds,interval_ms,cpu_active_ms,fence_ms,acquire_ms,present_ms,gpu_frame_ms,gpu_shadow_ms,submitted,width,height,action,character_deformation_ms,character_upload_ms,route_decision_ms,actor_physics_ms,character_pose_ms,world_player_doors_ms,character_audio_ms
503,8.419003,16.754600,0.721500,0.008000,15.871400,0.153300,9.384080,1.666720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.020400,0.010100
504,8.435758,17.273100,0.744700,0.007700,15.772800,0.747400,9.422960,1.708840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000600,0.000200,0.029200,0.008400
505,8.453031,15.792600,0.664200,0.009000,15.049100,0.069800,9.335560,1.655160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000800,0.000300,0.035900,0.018700
506,8.468823,16.270100,0.329400,0.005300,15.851800,0.083100,9.483320,1.760240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000200,0.020100,0.006300
507,8.485093,17.130200,0.520900,0.008100,16.532900,0.067800,9.373520,1.658840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000300,0.021000,0.007300
508,8.502224,17.133900,0.436800,0.011500,16.620800,0.064400,9.468840,1.760960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.019500,0.006400
509,8.519357,16.251400,0.563300,0.008000,15.561200,0.118500,9.417480,1.668800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000600,0.018800,0.006200
510,8.535609,16.733900,0.596800,0.010800,16.059500,0.066200,9.430400,1.751520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.036400,0.011400
511,8.552343,17.072100,0.488000,0.010100,16.505700,0.067900,9.362120,1.654760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.023000,0.007200
512,8.569415,16.201600,0.655400,0.006800,15.380800,0.158200,9.492680,1.750360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019200,0.006400
513,8.585617,16.716500,0.655100,0.009400,15.968200,0.083200,9.352560,1.665800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000300,0.048300,0.017600
514,8.602333,17.100000,0.478000,0.009300,16.535000,0.077300,9.451600,1.755040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019300,0.007900
515,8.619433,15.894200,0.533000,0.007300,15.284100,0.069300,9.381160,1.653640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.020400,0.006900
516,8.635327,17.029900,0.727500,0.007800,16.205200,0.088900,9.520800,1.756360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019200,0.006200
517,8.652358,17.440500,0.806400,0.007900,16.146300,0.479000,9.411960,1.683240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000500,0.000300,0.052100,0.010000
518,8.669798,15.986600,0.501000,0.012400,15.406900,0.065800,9.484000,1.755320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000100,0.035500,0.017600
519,8.685784,16.745400,0.552300,0.009400,16.110000,0.073300,9.348840,1.650560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000200,0.019100,0.007000
520,8.702530,15.892300,0.334700,0.009100,15.478300,0.069700,9.473640,1.742000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.019100,0.006100
521,8.718422,17.568100,0.703700,0.007400,16.712500,0.144000,9.357640,1.637760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.030800,0.007200
522,8.735990,16.394700,0.715900,0.010200,15.592700,0.075200,9.459640,1.750880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000400,0.040600,0.015500
523,8.752385,16.151900,0.534700,0.007700,15.535900,0.073100,9.411400,1.654600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019200,0.006300
524,8.768537,16.938400,0.715400,0.006000,16.029800,0.186800,9.511640,1.817680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.018700,0.006900
525,8.785475,16.985300,0.657800,0.008700,16.118300,0.199700,9.387120,1.680800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000300,0.049000,0.023000
526,8.802461,16.681300,0.598100,0.007800,15.958000,0.116700,9.511880,1.749080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000900,0.000200,0.034800,0.011500
527,8.819142,16.825800,0.474800,0.011300,16.273700,0.065400,9.401600,1.662600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000500,0.000400,0.040700,0.012100
528,8.835967,16.699200,0.666200,0.008000,15.930200,0.094400,9.476320,1.748720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020000,0.006200
529,8.852667,16.975000,0.667100,0.007600,16.228100,0.071700,9.324800,1.638440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.018900,0.006100
530,8.869642,16.080500,0.671200,0.006600,15.327200,0.075100,9.472720,1.756040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.019700,0.007000
531,8.885722,16.745900,0.541600,0.006600,16.070900,0.126300,9.355240,1.653960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.020200,0.008800
532,8.902468,16.756700,0.410300,0.008200,16.273500,0.064200,9.530840,1.764360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.037600,0.012700
533,8.919225,16.568500,0.667000,0.007700,15.783900,0.109400,9.376960,1.675280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019400,0.006300
534,8.935793,16.690500,0.541800,0.007900,15.997100,0.143300,9.417080,1.727720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.021400,0.006800
535,8.952485,16.393000,0.568700,0.008300,15.735100,0.079500,9.389160,1.651800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000100,0.036700,0.015000
536,8.968877,16.087700,0.327200,0.005200,15.686700,0.068200,9.415880,1.720360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000200,0.021200,0.011300
537,8.984965,17.656200,0.313000,0.004700,17.273000,0.065000,9.380080,1.643640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020100,0.006600
538,9.002621,16.373300,0.677000,0.007900,15.579100,0.108900,9.460160,1.757200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.020500,0.008700
539,9.018994,16.962800,0.688400,0.007700,16.186300,0.079900,9.358720,1.669840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000300,0.000200,0.038200,0.008700
540,9.035957,16.645000,0.315700,0.007200,16.258000,0.063700,9.652830,1.893350,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.018500,0.006400
541,9.052602,16.321000,0.604000,0.007100,15.576100,0.133400,9.352600,1.666720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019800,0.005900
542,9.068924,16.462400,0.397800,0.008800,15.987200,0.066900,9.448600,1.751320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000100,0.000400,0.040900,0.011500
543,9.085385,16.918500,0.550600,0.007800,16.290500,0.069200,9.348920,1.637440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019100,0.006100
544,9.102304,16.759100,0.735600,0.007300,15.849000,0.166700,9.478800,1.755960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019500,0.006100
545,9.119063,16.665800,0.576800,0.007500,15.964200,0.116400,9.400600,1.649160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001100,0.000600,0.037500,0.009900
546,9.135729,16.514900,0.735900,0.008600,15.688600,0.081300,9.587800,1.787800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001100,0.000500,0.035600,0.012800
547,9.152244,16.747600,0.732000,0.007700,15.856700,0.150400,9.407680,1.694800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.033900,0.006200
548,9.168992,16.967700,0.458000,0.007600,16.397000,0.104200,9.558720,1.865600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000800,0.000400,0.040500,0.015700
549,9.185959,16.395500,0.662100,0.009700,15.599900,0.123400,9.360160,1.663760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000700,0.000200,0.021300,0.010000
550,9.202354,15.970500,0.315000,0.005100,15.584400,0.065600,9.471760,1.746880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.020100,0.006400
551,9.218325,16.925500,0.526600,0.008400,16.291200,0.098900,9.411280,1.663040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000100,0.020000,0.007500
552,9.235250,17.074600,0.615100,0.007400,16.265500,0.186200,9.520600,1.757400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000200,0.019600,0.006000
553,9.252325,16.703300,0.358300,0.007500,16.272500,0.063900,9.508240,1.804960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000200,0.034700,0.014600
554,9.269028,16.337300,0.531400,0.006300,15.677900,0.121000,9.488760,1.751680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019600,0.006000
555,9.285366,16.940100,0.722000,0.008100,16.057800,0.151200,9.383600,1.678200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.024800,0.010100
556,9.302306,16.481400,0.551600,0.009600,15.849900,0.069300,9.483760,1.759600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000200,0.000200,0.038900,0.015200
557,9.318787,16.110000,0.313800,0.004700,15.724200,0.066900,9.659160,1.936800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019400,0.006000
558,9.334897,17.474800,0.751100,0.008500,16.560100,0.154700,9.454800,1.760440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019100,0.005800
559,9.352372,16.907700,0.678800,0.009700,16.083900,0.134300,9.360280,1.650160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000600,0.000300,0.040400,0.015700
560,9.369280,16.044500,0.583200,0.007200,15.314300,0.138900,9.449320,1.741200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000100,0.000200,0.040300,0.014500
561,9.385324,17.210100,0.848600,0.008900,16.193700,0.157900,9.393280,1.684120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000600,0.000200,0.042000,0.012900
562,9.402535,16.651800,0.624600,0.008800,15.453900,0.563400,9.708920,1.788280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000500,0.000300,0.040700,0.015800
563,9.419187,16.604400,0.758400,0.013100,15.742800,0.088500,9.388800,1.666000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000800,0.000100,0.052900,0.022100
564,9.435790,15.996000,0.318900,0.007600,15.498900,0.170000,9.507880,1.766480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.019200,0.007200
565,9.451786,17.620200,0.648300,0.007100,16.798800,0.165600,9.383040,1.666320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000400,0.019400,0.006900
566,9.469407,15.553900,0.388500,0.006900,15.084400,0.073400,9.542040,1.757880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000200,0.000500,0.040600,0.015900
567,9.484961,17.085900,0.599400,0.006500,16.416700,0.062600,9.351360,1.657200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000300,0.023100,0.006400
568,9.502047,16.519000,0.556600,0.008500,15.839100,0.114100,9.461440,1.748360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000200,0.019800,0.006000
569,9.518565,17.079300,0.730100,0.008500,16.188800,0.151200,9.359440,1.665400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000900,0.000300,0.027300,0.013700
570,9.535645,16.612200,0.405300,0.009900,16.130900,0.065100,9.517240,1.754840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000200,0.039500,0.015200
571,9.552257,16.944000,0.563900,0.007600,16.300300,0.071800,9.380560,1.659080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.018600,0.006200
572,9.569201,16.491200,0.740300,0.007500,15.589600,0.153100,9.464000,1.754160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019200,0.006100
573,9.585692,16.847000,0.453000,0.012400,16.317800,0.063000,9.376120,1.673920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000600,0.000500,0.040400,0.014900
574,9.602539,16.719800,0.587500,0.029400,16.027700,0.074800,9.499120,1.740920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.019300,0.006000
575,9.619259,16.071200,0.570600,0.007600,15.417800,0.074800,9.487840,1.659280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019300,0.006600
576,9.635330,17.151500,0.596400,0.009100,16.481000,0.064600,9.678920,1.745640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020300,0.010100
577,9.652482,16.945900,0.729200,0.007800,15.573000,0.635400,9.398920,1.689880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000200,0.019100,0.006100
578,9.669429,16.269800,0.738800,0.013000,15.093300,0.422300,9.532000,1.770240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.046700,0.018700
579,9.685698,15.859700,0.382800,0.010100,15.391400,0.074200,9.340800,1.663600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000900,0.000300,0.043700,0.016200
580,9.701557,16.875000,0.495800,0.006300,16.300000,0.072300,9.469920,1.756480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000800,0.000400,0.024900,0.010800
581,9.718432,17.137600,0.464600,0.008200,16.593100,0.071300,9.368720,1.665680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.022800,0.006900
582,9.735569,16.760400,0.661200,0.008100,16.008700,0.082000,9.473960,1.743000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019800,0.006200
583,9.752330,16.554200,0.648200,0.006500,15.733400,0.165600,9.392400,1.667320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000200,0.020100,0.005800
584,9.768885,16.492000,0.711400,0.008600,15.604200,0.166900,9.480600,1.791040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001000,0.000300,0.043500,0.015400
585,9.785376,17.098400,0.697100,0.007900,16.257600,0.135100,9.372160,1.650200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000400,0.000100,0.032500,0.008900
586,9.802474,16.273700,0.677500,0.007400,15.509400,0.079100,9.442760,1.736280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001200,0.000100,0.030300,0.011000
587,9.818748,16.809400,0.674700,0.007800,16.055300,0.071000,9.414640,1.669680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.020500,0.028200
588,9.835558,16.385300,0.317300,0.006300,15.994700,0.066600,9.500560,1.747880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.020200,0.006600
589,9.851943,16.874800,0.562300,0.007100,16.225900,0.079100,9.342920,1.672080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019500,0.006200
590,9.868818,17.117900,0.509700,0.010100,16.533100,0.064600,9.493640,1.726600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020300,0.007100
591,9.885936,16.680500,0.463700,0.007800,15.541700,0.666800,9.353480,1.674760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.020700,0.006400
592,9.902618,16.083500,0.519700,0.011000,15.484600,0.065900,9.468280,1.747160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000600,0.000100,0.043800,0.018100
593,9.918700,16.652400,0.522800,0.006900,15.986000,0.136200,9.387960,1.664040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.018400,0.005700
594,9.935352,17.236200,0.714000,0.009200,16.356100,0.156200,9.459320,1.755440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000300,0.038500,0.013800
595,9.952589,16.446300,0.670200,0.008700,15.693500,0.072800,9.422640,1.660120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000800,0.000300,0.043300,0.016900
596,9.969034,16.881500,0.583500,0.007600,16.213300,0.076600,9.462080,1.748280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019100,0.006200
597,9.985916,16.146900,0.570200,0.008700,15.490500,0.077100,9.420400,1.673320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.020200,0.006900
598,10.002063,17.231600,0.453600,0.011300,16.699200,0.067100,9.585000,1.765760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000100,0.022700,0.013300
599,10.019295,16.189000,0.534300,0.007700,15.528200,0.118300,9.403640,1.668640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019400,0.006300
600,10.035484,16.645200,0.673300,0.009100,15.878900,0.083300,9.445120,1.727400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000800,0.000100,0.037000,0.012700
601,10.052129,16.941500,0.667500,0.009000,16.196300,0.068300,9.367840,1.635040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019700,0.007400
602,10.069070,16.385100,0.489000,0.005000,15.718600,0.172100,9.595720,1.747280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000200,0.019600,0.006600
603,10.085456,16.788400,0.586300,0.013200,16.111400,0.076700,9.479320,1.673920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000300,0.000200,0.044700,0.014100
604,10.102244,17.227300,0.756400,0.010500,15.975400,0.484600,9.543560,1.797000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019800,0.006200
605,10.119471,16.661600,0.590700,0.011800,15.980500,0.078000,9.373320,1.656200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000200,0.049200,0.024100
606,10.136133,15.457800,0.301000,0.004100,15.084900,0.067400,9.681960,1.962240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.021800,0.007500
607,10.151590,17.522900,0.327600,0.006200,17.117200,0.071500,9.372040,1.662040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000300,0.021500,0.006600
608,10.169113,16.275600,0.481600,0.007200,15.722300,0.064000,9.472240,1.752640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000100,0.026900,0.009700
609,10.185389,16.591500,0.550200,0.007600,15.882600,0.150700,9.391040,1.665920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.020400,0.007500
610,10.201980,16.909700,0.713900,0.011400,16.032800,0.151100,9.514600,1.752480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000700,0.000400,0.036800,0.015100
611,10.218891,16.416200,0.575800,0.008100,15.741800,0.089500,9.403000,1.681320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000800,0.000300,0.041600,0.015000
612,10.235306,16.691100,0.652500,0.007000,15.869700,0.161500,9.544040,1.767160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000600,0.000200,0.022300,0.008400
613,10.251998,16.517900,0.596600,0.010300,15.834400,0.075800,9.621760,1.681120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000800,0.000300,0.043200,0.016500
614,10.268515,16.891000,0.707900,0.009500,16.069200,0.103900,9.450440,1.740200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.022400,0.007800
615,10.285407,16.826200,0.601300,0.009500,16.095600,0.118700,9.340080,1.657040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.031200,0.006100
616,10.302234,16.794000,0.389700,0.008100,16.330800,0.063500,9.463200,1.744480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.001200,0.000200,0.035900,0.011500
617,10.319026,16.340400,0.678200,0.009200,15.479800,0.172800,9.364800,1.654840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.020000,0.006200
618,10.335367,16.533100,0.400700,0.008900,16.056100,0.066700,9.472800,1.752600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000800,0.000300,0.042700,0.015200
619,10.351900,16.372300,0.313200,0.004900,15.988500,0.065200,9.576760,1.764680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.019600,0.006500
620,10.368272,17.018300,0.326800,0.005600,16.618600,0.066800,9.469520,1.759240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.020600,0.005900
621,10.385291,16.300000,0.319600,0.005500,15.903700,0.070700,9.362600,1.674040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020000,0.006300
622,10.401590,16.893700,0.548700,0.005700,16.211200,0.127700,9.561280,1.834960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.023900,0.008700
623,10.418484,17.125600,0.681600,0.008900,16.274500,0.160100,9.400200,1.637240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000200,0.025400,0.011200
