clip,time_s,phase,foot_l_x_m,foot_l_y_m,foot_l_z_m,ball_l_x_m,ball_l_y_m,ball_l_z_m,foot_r_x_m,foot_r_y_m,foot_r_z_m,ball_r_x_m,ball_r_y_m,ball_r_z_m,hand_l_x_m,hand_l_y_m,hand_l_z_m,hand_r_x_m,hand_r_y_m,hand_r_z_m
interact,0.733333333,0.366666667,0.195194527,0.103134000,0.127010669,0.180450840,0.014633995,0.275279511,-0.161814028,0.103691390,-0.267281883,-0.264686089,0.015191340,-0.159493425,0.141617827,1.278400278,0.520623452,-0.287669323,0.912443255,-0.192226918
interact,0.737500000,0.368750000,0.195194637,0.103133410,0.127010873,0.180450999,0.014633410,0.275279721,-0.161814243,0.103688499,-0.267282661,-0.264686362,0.015188447,-0.159494263,0.141319808,1.278358623,0.520614984,-0.287921037,0.912726370,-0.192358524
interact,0.741666667,0.370833333,0.195194684,0.103133196,0.127010988,0.180451080,0.014633199,0.275279839,-0.161814408,0.103686164,-0.267283290,-0.264686567,0.015186112,-0.159494933,0.141022045,1.278316722,0.520604523,-0.288172673,0.913009557,-0.192490159
interact,0.745833333,0.372916667,0.195194669,0.103133357,0.127011013,0.180451084,0.014633362,0.275279865,-0.161814521,0.103684387,-0.267283769,-0.264686702,0.015184337,-0.159495435,0.140724545,1.278274581,0.520592071,-0.288424230,0.913292816,-0.192621822
interact,0.750000000,0.375000000,0.195194590,0.103133893,0.127010948,0.180451009,0.014633899,0.275279799,-0.161814583,0.103683168,-0.267284099,-0.264686769,0.015183121,-0.159495769,0.140427314,1.278232207,0.520577625,-0.288675710,0.913576147,-0.192753513
interact,0.754166667,0.377083333,0.195194448,0.103134804,0.127010794,0.180450857,0.014634810,0.275279641,-0.161814594,0.103682506,-0.267284279,-0.264686765,0.015182463,-0.159495936,0.140130359,1.278189608,0.520561188,-0.288927111,0.913859549,-0.192885234
interact,0.758333333,0.379166667,0.195194242,0.103136092,0.127010550,0.180450626,0.014636095,0.275279391,-0.161814552,0.103682402,-0.267284310,-0.264686692,0.015182365,-0.159495935,0.139833687,1.278146789,0.520542757,-0.289178434,0.914143023,-0.193016982
interact,0.762500000,0.381250000,0.195193973,0.103137754,0.127010215,0.180450317,0.014637755,0.275279048,-0.161814459,0.103682857,-0.267284192,-0.264686549,0.015182827,-0.159495766,0.139537304,1.278103760,0.520522334,-0.289429678,0.914426568,-0.193148760
interact,0.766666667,0.383333333,0.195193641,0.103139793,0.127009791,0.180449929,0.014639788,0.275278613,-0.161814312,0.103683870,-0.267283924,-0.264686334,0.015183847,-0.159495429,0.139241220,1.278060529,0.520499917,-0.289680843,0.914710185,-0.193280566
interact,0.770833333,0.385416667,0.195193752,0.103139252,0.127010025,0.180450097,0.014639253,0.275278856,-0.161814471,0.103682260,-0.267284309,-0.264686569,0.015182231,-0.159495879,0.139490428,1.278782087,0.520380890,-0.289938448,0.914972355,-0.193351579
interact,0.775000000,0.387500000,0.195193797,0.103139094,0.127010167,0.180450183,0.014639100,0.275279004,-0.161814580,0.103681234,-0.267284537,-0.264686733,0.015181203,-0.159496152,0.139739360,1.279503920,0.520260668,-0.290195960,0.915234606,-0.193422691
interact,0.779166667,0.389583333,0.195193776,0.103139321,0.127010217,0.180450188,0.014639329,0.275279059,-0.161814639,0.103680794,-0.267284609,-0.264686826,0.015180760,-0.159496246,0.139988015,1.280226025,0.520139250,-0.290453378,0.915496937,-0.193493903
interact,0.783333333,0.391666667,0.195193687,0.103139931,0.127010175,0.180450111,0.014639941,0.275279019,-0.161814647,0.103680939,-0.267284525,-0.264686847,0.015180904,-0.159496164,0.140236390,1.280948398,0.520016637,-0.290710704,0.915759349,-0.193565213
interact,0.787500000,0.393750000,0.195193531,0.103140925,0.127010041,0.180449952,0.014640936,0.275278885,-0.161814604,0.103681670,-0.267284283,-0.264686797,0.015181634,-0.159495903,0.140484484,1.281671035,0.519892828,-0.290967937,0.916021842,-0.193636623
interact,0.791666667,0.395833333,0.195193309,0.103142303,0.127009815,0.180449711,0.014642314,0.275278657,-0.161814510,0.103682987,-0.267283885,-0.264686674,0.015182951,-0.159495466,0.140732295,1.282393933,0.519767822,-0.291225076,0.916284415,-0.193708132
interact,0.795833333,0.397916667,0.195193019,0.103144066,0.127009496,0.180449387,0.014644074,0.275278334,-0.161814364,0.103684889,-0.267283331,-0.264686479,0.015184855,-0.159494852,0.140979821,1.283117089,0.519641618,-0.291482122,0.916547068,-0.193779740
interact,0.800000000,0.400000000,0.195192661,0.103146214,0.127009086,0.180448982,0.014646217,0.275277917,-0.161814166,0.103687378,-0.267282620,-0.264686211,0.015187345,-0.159494060,0.141227060,1.283840500,0.519514216,-0.291739074,0.916809802,-0.193851449
interact,0.804166667,0.402083333,0.195192887,0.103145081,0.127009389,0.180449256,0.014645086,0.275278228,-0.161814329,0.103685903,-0.267283042,-0.264686453,0.015185872,-0.159494563,0.141919523,1.284972643,0.519325837,-0.291992556,0.917043197,-0.193865567
interact,0.808333333,0.404166667,0.195193046,0.103144320,0.127009603,0.180449450,0.014644325,0.275278447,-0.161814444,0.103685014,-0.267283308,-0.264686626,0.015184987,-0.159494886,0.142610665,1.286105781,0.519131297,-0.292245942,0.917276704,-0.193879831
interact,0.812500000,0.406250000,0.195193139,0.103143929,0.127009728,0.180449563,0.014643934,0.275278576,-0.161814512,0.103684711,-0.267283417,-0.264686729,0.015184690,-0.159495030,0.143300451,1.287239870,0.518930596,-0.292499230,0.917510321,-0.193894242
interact,0.816666667,0.408333333,0.195193165,0.103143910,0.127009764,0.180449595,0.014643912,0.275278613,-0.161814532,0.103684996,-0.267283369,-0.264686762,0.015184980,-0.159494996,0.143988850,1.288374868,0.518723733,-0.292752421,0.917744049,-0.193908799
interact,0.820833333,0.410416667,0.195193124,0.103144262,0.127009711,0.180449546,0.014644260,0.275278560,-0.161814504,0.103685869,-0.267283165,-0.264686723,0.015185858,-0.159494783,0.144675830,1.289510732,0.518510709,-0.293005514,0.917977887,-0.193923503
interact,0.825000000,0.412500000,0.195193017,0.103144985,0.127009569,0.180449415,0.014644979,0.275278414,-0.161814428,0.103687329,-0.267282805,-0.264686613,0.015187325,-0.159494392,0.145361358,1.290647420,0.518291524,-0.293258510,0.918211835,-0.193938354
interact,0.829166667,0.414583333,0.195192842,0.103146080,0.127009338,0.180449203,0.014646067,0.275278178,-0.161814303,0.103689376,-0.267282288,-0.264686432,0.015189379,-0.159493822,0.146045404,1.291784888,0.518066181,-0.293511407,0.918445894,-0.193953351
interact,0.833333333,0.416666667,0.195192600,0.103147546,0.127009018,0.180448910,0.014647526,0.275277850,-0.161814128,0.103692012,-0.267281614,-0.264686178,0.015192021,-0.159493073,0.146727936,1.292923094,0.517834681,-0.293764207,0.918680062,-0.193968496
interact,0.837500000,0.418750000,0.195193080,0.103144630,0.127009521,0.180449435,0.014644616,0.275278359,-0.161814231,0.103690771,-0.267281942,-0.264686357,0.015190775,-0.159493478,0.147627310,1.294198644,0.517505059,-0.294003660,0.918876759,-0.193929124
interact,0.841666667,0.420833333,0.195193497,0.103142051,0.127009943,0.180449885,0.014642042,0.275278786,-0.161814292,0.103690072,-0.267282127,-0.264686473,0.015190072,-0.159493717,0.148523558,1.295475121,0.517164899,-0.294243023,0.919073610,-0.193889919
interact,0.845833333,0.422916667,0.195193852,0.103139809,0.127010284,0.180450260,0.014639804,0.275279129,-0.161814313,0.103689914,-0.267282167,-0.264686524,0.015189911,-0.159493790,0.149416622,1.296752480,0.516814216,-0.294482294,0.919270613,-0.193850881
interact,0.850000000,0.425000000,0.195194144,0.103137904,0.127010543,0.180450558,0.014637903,0.275279389,-0.161814291,0.103690298,-0.267282063,-0.264686511,0.015190291,-0.159493697,0.150306448,1.298030675,0.516453024,-0.294721474,0.919467769,-0.193812010
interact,0.854166667,0.427083333,0.195194374,0.103136338,0.127010722,0.180450782,0.014636338,0.275279566,-0.161814228,0.103691224,-0.267281815,-0.264686434,0.015191214,-0.159493438,0.151192979,1.299309659,0.516081337,-0.294960563,0.919665077,-0.193773306
interact,0.858333333,0.429166667,0.195194541,0.103135109,0.127010819,0.180450929,0.014635110,0.275279659,-0.161814123,0.103692693,-0.267281423,-0.264686290,0.015192679,-0.159493013,0.152076158,1.300589388,0.515699171,-0.295199560,0.919862537,-0.193734770
interact,0.862500000,0.431250000,0.195194645,0.103134217,0.127010836,0.180451000,0.014634218,0.275279670,-0.161813975,0.103694703,-0.267280887,-0.264686082,0.015194686,-0.159492422,0.152955929,1.301869814,0.515306541,-0.295438466,0.920060148,-0.193696401
interact,0.866666667,0.433333333,0.195194687,0.103133664,0.127010771,0.180450996,0.014633662,0.275279597,-0.161813784,0.103697257,-0.267280207,-0.264685807,0.015197235,-0.159491665,0.153832238,1.303150892,0.514903464,-0.295677280,0.920257911,-0.193658201
interact,0.870833333,0.435416667,0.195194799,0.103133163,0.127010923,0.180451141,0.014633162,0.275279757,-0.161813926,0.103694668,-0.267280884,-0.264686028,0.015194646,-0.159492428,0.154715310,1.304292779,0.514393813,-0.295893117,0.920410212,-0.193568298
interact,0.875000000,0.437500000,0.195194861,0.103132915,0.127011012,0.180451226,0.014632913,0.275279852,-0.161814034,0.103692547,-0.267281437,-0.264686195,0.015192525,-0.159493046,0.155593218,1.305434847,0.513872857,-0.296108878,0.920562712,-0.193478553
interact,0.879166667,0.439583333,0.195194874,0.103132920,0.127011038,0.180451250,0.014632916,0.275279883,-0.161814108,0.103690893,-0.267281867,-0.264686305,0.015190870,-0.159493520,0.156465890,1.306577056,0.513340633,-0.296324565,0.920715413,-0.193388967
interact,0.883333333,0.441666667,0.195194837,0.103133178,0.127011002,0.180451215,0.014633172,0.275279850,-0.161814148,0.103689706,-0.267282173,-0.264686361,0.015189682,-0.159493850,0.157333255,1.307719364,0.512797175,-0.296540175,0.920868314,-0.193299540
interact,0.887500000,0.443750000,0.195194750,0.103133690,0.127010904,0.180451119,0.014633680,0.275279753,-0.161814155,0.103688987,-0.267282355,-0.264686360,0.015188962,-0.159494035,0.158195241,1.308861729,0.512242519,-0.296755711,0.921021414,-0.193210273
interact,0.891666667,0.445833333,0.195194613,0.103134454,0.127010743,0.180450962,0.014634440,0.275279592,-0.161814127,0.103688736,-0.267282414,-0.264686303,0.015188709,-0.159494077,0.159051778,1.310004111,0.511676701,-0.296971171,0.921174712,-0.193121166
interact,0.895833333,0.447916667,0.195194426,0.103135473,0.127010520,0.180450745,0.014635453,0.275279367,-0.161814064,0.103688952,-0.267282349,-0.264686190,0.015188923,-0.159493974,0.159902794,1.311146469,0.511099758,-0.297186555,0.921328210,-0.193032219
interact,0.900000000,0.450000000,0.195194189,0.103136745,0.127010235,0.180450468,0.014636718,0.275279078,-0.161813967,0.103689636,-0.267282159,-0.264686020,0.015189604,-0.159493727,0.160748219,1.312288758,0.510511727,-0.297401863,0.921481906,-0.192943432
interact,0.904166667,0.452083333,0.195194244,0.103136582,0.127010329,0.180450553,0.014636559,0.275279171,-0.161814044,0.103688893,-0.267282331,-0.264686165,0.015188864,-0.159493948,0.161437050,1.312997330,0.509849678,-0.297584438,0.921582005,-0.192805628
interact,0.908333333,0.454166667,0.195194264,0.103136586,0.127010380,0.180450594,0.014636566,0.275279219,-0.161814100,0.103688469,-0.267282419,-0.264686269,0.015188444,-0.159494068,0.162119350,1.313705228,0.509179363,-0.297766961,0.921682352,-0.192667946
interact,0.912500000,0.456250000,0.195194247,0.103136756,0.127010388,0.180450592,0.014636739,0.275279224,-0.161814134,0.103688366,-0.267282422,-0.264686335,0.015188343,-0.159494088,0.162795063,1.314412448,0.508500828,-0.297949433,0.921782947,-0.192530387
interact,0.916666667,0.458333333,0.195194195,0.103137092,0.127010353,0.180450547,0.014637077,0.275279184,-0.161814146,0.103688583,-0.267282341,-0.264686360,0.015188561,-0.159494007,0.163464137,1.315118983,0.507814119,-0.298131852,0.921883790,-0.192392952
interact,0.920833333,0.460416667,0.195194108,0.103137594,0.127010275,0.180450458,0.014637580,0.275279100,-0.161814135,0.103689121,-0.267282176,-0.264686345,0.015189099,-0.159493825,0.164126519,1.315824829,0.507119280,-0.298314220,0.921984880,-0.192255639
interact,0.925000000,0.462500000,0.195193984,0.103138263,0.127010155,0.180450326,0.014638249,0.275278972,-0.161814102,0.103689979,-0.267281925,-0.264686290,0.015189956,-0.159493542,0.164782154,1.316529979,0.506416360,-0.298496536,0.922086218,-0.192118450
interact,0.929166667,0.464583333,0.195193824,0.103139098,0.127009992,0.180450150,0.014639083,0.275278800,-0.161814047,0.103691157,-0.267281591,-0.264686195,0.015191132,-0.159493159,0.165430992,1.317234430,0.505705404,-0.298678799,0.922187803,-0.191981386
interact,0.933333333,0.466666667,0.195193629,0.103140100,0.127009786,0.180449930,0.014640083,0.275278585,-0.161813970,0.103692655,-0.267281171,-0.264686060,0.015192628,-0.159492674,0.166072980,1.317938175,0.504986458,-0.298861010,0.922289635,-0.191844446
interact,0.937500000,0.468750000,0.195193668,0.103140112,0.127009841,0.180449984,0.014640095,0.275278644,-0.161813998,0.103692363,-0.267281297,-0.264686126,0.015192336,-0.159492836,0.166467495,1.317860257,0.504265845,-0.299000863,0.922329754,-0.191660921
interact,0.941666667,0.470833333,0.195193686,0.103140204,0.127009874,0.180450013,0.014640186,0.275278679,-0.161814015,0.103692240,-0.267281379,-0.264686169,0.015192213,-0.159492943,0.166855114,1.317781639,0.503541321,-0.299140692,0.922370168,-0.191477456
interact,0.945833333,0.472916667,0.195193683,0.103140375,0.127009883,0.180450015,0.014640355,0.275278690,-0.161814020,0.103692287,-0.267281417,-0.264686187,0.015192257,-0.159492995,0.167235820,1.317702320,0.502812924,-0.299280497,0.922410877,-0.191294051
interact,0.950000000,0.475000000,0.195193659,0.103140625,0.127009869,0.180449993,0.014640603,0.275278676,-0.161814014,0.103692502,-0.267281411,-0.264686182,0.015192470,-0.159492992,0.167609597,1.317622298,0.502080696,-0.299420279,0.922451881,-0.191110706
interact,0.954166667,0.477083333,0.195193614,0.103140955,0.127009831,0.180449944,0.014640930,0.275278639,-0.161813996,0.103692887,-0.267281360,-0.264686152,0.015192850,-0.159492934,0.167976428,1.317541572,0.501344676,-0.299560036,0.922493180,-0.190927423
interact,0.958333333,0.479166667,0.195193548,0.103141364,0.127009770,0.180449870,0.014641336,0.275278578,-0.161813966,0.103693441,-0.267281265,-0.264686098,0.015193399,-0.159492820,0.168336298,1.317460141,0.500604905,-0.299699770,0.922534773,-0.190744201
interact,0.962500000,0.481250000,0.195193461,0.103141852,0.127009686,0.180449770,0.014641820,0.275278492,-0.161813925,0.103694165,-0.267281126,-0.264686020,0.015194115,-0.159492652,0.168689194,1.317378003,0.499861423,-0.299839479,0.922576661,-0.190561040
interact,0.966666667,0.483333333,0.195193353,0.103142420,0.127009579,0.180449645,0.014642384,0.275278383,-0.161813872,0.103695057,-0.267280942,-0.264685917,0.015195000,-0.159492428,0.169035100,1.317295150,0.499114272,-0.299979164,0.922618842,-0.190377942
interact,0.970833333,0.485416667,0.195193378,0.103142511,0.127009605,0.180449682,0.014642477,0.275278409,-0.161813900,0.103695017,-0.267280924,-0.264685968,0.015194961,-0.159492426,0.169098978,1.316066834,0.498448163,-0.300066957,0.922591090,-0.190150559
interact,0.975000000,0.487500000,0.195193393,0.103142616,0.127009623,0.180449707,0.014642585,0.275278427,-0.161813924,0.103695019,-0.267280896,-0.264686008,0.015194965,-0.159492409,0.169155073,1.314838439,0.497778182,-0.300154755,0.922563678,-0.189923151
interact,0.979166667,0.489583333,0.195193400,0.103142737,0.127009632,0.180449722,0.014642707,0.275278436,-0.161813942,0.103695065,-0.267280857,-0.264686037,0.015195011,-0.159492377,0.169203381,1.313610033,0.497104341,-0.300242558,0.922536607,-0.189695717
interact,0.983333333,0.491666667,0.195193397,0.103142872,0.127009633,0.180449726,0.014642844,0.275278436,-0.161813956,0.103695154,-0.267280807,-0.264686055,0.015195099,-0.159492329,0.169243900,1.312381687,0.496426654,-0.300330366,0.922509876,-0.189468259
interact,0.987500000,0.493750000,0.195193386,0.103143023,0.127009626,0.180449719,0.014642995,0.275278428,-0.161813965,0.103695286,-0.267280746,-0.264686062,0.015195229,-0.159492265,0.169276626,1.311153471,0.495745134,-0.300418179,0.922483486,-0.189240776
interact,0.991666667,0.495833333,0.195193366,0.103143188,0.127009611,0.180449700,0.014643161,0.275278411,-0.161813968,0.103695462,-0.267280675,-0.264686058,0.015195402,-0.159492186,0.169301557,1.309925453,0.495059795,-0.300505996,0.922457436,-0.189013269
interact,0.995833333,0.497916667,0.195193336,0.103143368,0.127009587,0.180449671,0.014643342,0.275278386,-0.161813967,0.103695681,-0.267280592,-0.264686043,0.015195616,-0.159492092,0.169318693,1.308697704,0.494370651,-0.300593818,0.922431726,-0.188785739
interact,1.000000000,0.500000000,0.195193298,0.103143564,0.127009556,0.180449630,0.014643537,0.275278352,-0.161813961,0.103695943,-0.267280500,-0.264686017,0.015195873,-0.159491982,0.169328033,1.307470294,0.493677716,-0.300681644,0.922406357,-0.188558186
interact,1.004166667,0.502083333,0.195193280,0.103143588,0.127009550,0.180449615,0.014643567,0.275278354,-0.161813969,0.103696016,-0.267280453,-0.264686035,0.015195960,-0.159491944,0.169261993,1.305279985,0.493041852,-0.300736242,0.922345164,-0.188313265
interact,1.008333333,0.504166667,0.195193258,0.103143612,0.127009542,0.180449593,0.014643597,0.275278354,-0.161813974,0.103696096,-0.267280406,-0.264686046,0.015196054,-0.159491904,0.169185376,1.303090160,0.492395874,-0.300790857,0.922284316,-0.188068276
interact,1.012500000,0.506250000,0.195193232,0.103143635,0.127009530,0.180449566,0.014643626,0.275278350,-0.161813975,0.103696182,-0.267280357,-0.264686052,0.015196154,-0.159491861,0.169098151,1.300900974,0.491739789,-0.300845487,0.922223811,-0.187823218
interact,1.016666667,0.508333333,0.195193200,0.103143659,0.127009515,0.180449534,0.014643655,0.275278342,-0.161813972,0.103696276,-0.267280308,-0.264686052,0.015196259,-0.159491817,0.169000290,1.298712579,0.491073601,-0.300900134,0.922163651,-0.187578092
interact,1.020833333,0.510416667,0.195193165,0.103143682,0.127009496,0.180449497,0.014643683,0.275278331,-0.161813966,0.103696375,-0.267280258,-0.264686046,0.015196371,-0.159491769,0.168891764,1.296525133,0.490397319,-0.300954798,0.922103835,-0.187332899
